Item Title,Item Price,Item ID,Number Sold,Brand,Manufacturer Part Number,Reference OE/OEM Number,MPN,Reference
Automatic Transmission Oil Cooler for Nissan Rogue 2.5 AWD 2018-2019 21606-3VX0A,47.20,174260246192,N/A,OE Quality,"21606-3VX0A, 216063VX0A","21606-3VX0A, 216063VX0A",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=49.14999999999935&_udhi=49.19999999999935&_sop=2&_ipg=200
Throttle Valve For 2.0 TDI Audi VW Seat Skoda CBAB CFFB CAG CJC CAHA 03L128063A,49.55,183708101472,114 sold,OE QUALITY,"A2C59514304,03L128063T","03L 128 063 A, 03L 128 063 B, 03L 128 063 C, 03L 128 063 D, 03L 128 063 E, 03L 128 063 AF, A2C59512935, 03L128063A, 03L128063B, 03L128063C, 03L128063D, 03L128063E, 03L128063AF, A2C59512935",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=49.49999999999933&_udhi=49.54999999999933&_sop=2&_ipg=200
Throttle Valve For 2.0 TDI Audi VW CBAB CFFB CAG CJC CAHA 03L128063A A2C59512935,49.55,183708058546,352 sold,OE QUALITY,"03L128063A,03L128063B,03L128063C","03L 128 063 A, 03L 128 063 B, 03L 128 063 C, 03L 128 063 D, 03L 128 063 E, 03L 128 063 AF, A2C59512935, 03L128063A, 03L128063B, 03L128063C, 03L128063D, 03L128063E, 03L128063AF, A2C59512935",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=49.49999999999933&_udhi=49.54999999999933&_sop=2&_ipg=200
OIL PUMP 074115105A 074115105B 074115105D FOR AUDI VOLKSWAGEN VW 2.5TDI 2.4D T4,49.54,173816015981,14 sold,OE Quality,"074115105A, 074115105D, 074115105B","074 115 105 A, 074 115 105 D, 074 115 105 B, 074115105A, 074115105D, 074115105B, AAT, ACV, AGX, AHD, AHY, AJT, ANJ, APA, APL, AUF, AVR, AVT",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=49.49999999999933&_udhi=49.54999999999933&_sop=2&_ipg=200
"OIL FILTER HOUSING FILTER CAP & GASKET Audi VW 2.0 FSI 06D115397K, 06D115397J",49.54,173919208759,35 sold,OE QUALITY,"06D115397J,06D115397K","Engine Oil filter & Cooler Assembly, 06D115397J,06D115397K,06D115397D,06D115397G, 06D 115 397 J,06D 115 397 K,06D 115 397 D,06D 115 397 G",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=49.49999999999933&_udhi=49.54999999999933&_sop=2&_ipg=200
1525.FT For Toyota AYGO Peugeot 108 1.0 1KR-FE 998cc 3 Cylinder Fuel Pump,49.50,183708080116,4 sold,OE QUALITY,"1525.GE,77020-0H010","1525FT, 770200H010, 772400H010, 1525GE, 77240-0H010, 1525.FT",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=49.49999999999933&_udhi=49.54999999999933&_sop=2&_ipg=200
Secondary Air Pump For MERCEDES W204 C209 W211 W212 M272 M273 A0001404685 New,49.50,183708067576,31 sold,OE Quality,0580000025,"0580000025, A0001404685, 0001404685, A0001405185, 0001405185",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=49.49999999999933&_udhi=49.54999999999933&_sop=2&_ipg=200
Top Quality Valve Engine Cover For Nissan 350Z Infiniti G35 3.5L V6 --Right+Left,49.50,173815695539,16 sold,OE QUALITY,"13264AM610,13264AM600",N/A,N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=49.49999999999933&_udhi=49.54999999999933&_sop=2&_ipg=200
New Xenon Headlight Ballast Control Unit Mercedes E-Class W211 5DC009060-00,49.50,183708056251,53 sold,OE Quality,5DC009060-00,"5DC009060-00, 5DC 009 060-00, A2118709126, A 211 870 91 26, A2118705585, A211 870 55 85, A 211 870 55 85, A2118705685, A211 870 56 85, A 211 870 56 85, A2118709026, A211 870 90 26, A 211 870 90 26, A2114420203, A 211 442 02 03, A 211 870 88 26, A2118708826, 5DC009060-10, 5DC 009 060-10",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=49.49999999999933&_udhi=49.54999999999933&_sop=2&_ipg=200
Fits Opel Vauxhall Insignia Astra Mokka Chevrolet Sonic Timing Camshaft Adjuster,49.50,174446428870,N/A,OE Quality,"955321, 205307, 427101330, 427101320, 427101310","25194444, 55568386, 5636155, 05636155, 45-4316, 955321, 205307, 427101330, 427101320, 427101310, 56 36 155, 5636 155, 05636 155, 46512, 4271013, 427101300, 4271013100, 427 1013 10, 40 94 6512, 40946512, WG1251082, WG1281776",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=49.49999999999933&_udhi=49.54999999999933&_sop=2&_ipg=200
Rear Left Air Suspension Spring For Toyota Land Cruiser Prado 150 J15 4809060010,49.28,174218709882,N/A,OE QUALITY,4809060010,"48090-60010,4809060010, Land Cruiser Prado _J15_ [2009-2018] SUV, Land Cruiser _J15_ [2009-2018] SUV, Land Cruiser TRJ15_, KDJ15_, GRJ15_, GDJ15_ [2009-2018], Land Cruiser KDJ15_, GRJ15_ [2009-2018] SUV, Lexus GX  URJ15_ [2009-2018] SUV, Toyota 4 Runner TRN28_, GRN28_ [2010-2018] SUV",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=49.249999999999346&_udhi=49.29999999999934&_sop=2&_ipg=200
For Nissan Almera Tino V10 Petrol & Diesel Fuel Tank Filler Neck Pipe 172214U100,49.56,184138322924,6 sold,OE Quality,"17221-4U100, 17221-4U110, 172214U100, 172214U110","17221-4U100, 17221-4U110, 172214U100, 172214U110, CC4157811, CC 4157811",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=49.54999999999933&_udhi=49.599999999999326&_sop=2&_ipg=200
Throttle Valve For 2.0 TDI Audi VW Seat Skoda CBAB CFFB CAG CJC CAHA 03L128063A,49.55,183708101472,114 sold,OE QUALITY,"A2C59514304,03L128063T","03L 128 063 A, 03L 128 063 B, 03L 128 063 C, 03L 128 063 D, 03L 128 063 E, 03L 128 063 AF, A2C59512935, 03L128063A, 03L128063B, 03L128063C, 03L128063D, 03L128063E, 03L128063AF, A2C59512935",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=49.54999999999933&_udhi=49.599999999999326&_sop=2&_ipg=200
New Air Suspension Spring Bag Rear Left 2123200725 For Mercedes E-Class W/ S 212,49.50,174692186818,1 sold,OE QUALITY,2123200725,"2123200725, 2123204325, 2123200725, 2123204325, A2123200725, A2123204325, 212 320 07 25, 212 320 43 25, A 212 320 07 25, A 212 320 43 25, A2123200725, A2123204325, 212 320 07 25, 212 320 43 25, air ride suspension , airsuspension, air supply unit, air supply device air suspension, Mercedes E Class W212 S212 Rear Left",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=49.49999999999933&_udhi=49.54999999999933&_sop=2&_ipg=200
Fits Mercedes Vito/ Mixto Box W639 Right Wing Mirror Electric Aspherical Heated,49.44,174102528350,N/A,OE Quality,"0008110622, 6398106016, 6398109916, 8100819, E-1844","000 811 06 22, 639 810 60 16, 639 810 99 16, E-1844, 000-811-06-22, 639-810-60-16, 639-810-99-16, 53944, 000 811 0622, 639 810 6016, 639 810 9916, 8100819, 0008110622, 6398106016, 6398109916, ME9097303, A000-811-0622, A639-810-6016, A639-810-9916, A0008110622, A6398106016, A6398109916, 1666124, 27508642, 504238-21, 50423821, 10159802, 321-0097, 3210097, 3080808, 9228969, 34651752, 3461627C, 35421012, 35421042, 02.57.155, 3981,702,2",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=49.39999999999934&_udhi=49.449999999999335&_sop=2&_ipg=200
FOR CITROEN FIAT PEUGEOT IVECO 3.0 HDi TURBO CHARGER ACTUATOR POSITION SENSOR,47.48,174186945779,N/A,OE Quality,NCP-GT2056V-S,"ELECTRONIC TURBO WASTEGATE ACTUATOR, Turbocharger Vacuum Actuator, Turbo Turbocharger Electronic Wastegate Actuator, 796122-5005S / 796122-5001S / 796122-0001, 796122-1 796122-2 796122-3 796122-4, 796122-5 796122-6 796122-7 796122-8, 0375R8, F1CE0481D",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=49.449999999999335&_udhi=49.49999999999933&_sop=2&_ipg=200
Power Steering Pump 770043708 Renault Espace III IV 2.2 DCI Laguna II 1.8 2.0,49.50,173816618715,3 sold,O.E quality,7700437081,"77 00 437 081, 82 00 001 981, 82 00 054 528, 82 00, 82 00 709 233, 82 00 888 373, 7700426719, 8200096704, 8200100082, 8200709229, 8200223612, 491103097R, 491108977R,, 77 00 426 719, 82 00 096 704, 82 00 100 082, 82 00 709 229, 82 00 223 612, 49 11 030 97R, 49 11 089 77R, RENAULT AVANTIME, LAGUNA I/II, ESPACE III/IV, MASTER II, VEL SATIS und NISSAN INTERSTAR, SERVOPUMPE PASST, Links-/Rechtslenker: für Links-/Rechtslenker.",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=49.49999999999933&_udhi=49.54999999999933&_sop=2&_ipg=200
Throttle Valve For 2.0 TDI Audi VW CBAB CFFB CAG CJC CAHA 03L128063A A2C59512935,49.55,183708058546,352 sold,OE QUALITY,"03L128063A,03L128063B,03L128063C","03L 128 063 A, 03L 128 063 B, 03L 128 063 C, 03L 128 063 D, 03L 128 063 E, 03L 128 063 AF, A2C59512935, 03L128063A, 03L128063B, 03L128063C, 03L128063D, 03L128063E, 03L128063AF, A2C59512935",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=49.54999999999933&_udhi=49.599999999999326&_sop=2&_ipg=200
Charge Air Hose 1440.Q6 for CITROEN C4 C5 DS3 Peugeot 207 308 CC SW 508 RCZ 1.6,47.73,184379208492,17 sold,N/A,N/A,N/A,N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=49.69999999999932&_udhi=49.74999999999932&_sop=2&_ipg=200
4x Xenon Headlight Level Sensor 37140141444 Fit BMW E81 E87 E46 E39 E90 E53 Z4,49.78,184638097770,N/A,OE QUALITY,"37140141444, 37141093697","XR840091, 37 14 1 093 697, 37 14 1 093 699, 37 14 6 778 811",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=49.74999999999932&_udhi=49.799999999999315&_sop=2&_ipg=200
HEAD GASKET SET FOR MINI COOPER S JCW 1.6 W11B16A R50 R52 R53 SUPERCHARGED,49.80,174347468377,N/A,OE quality,HS26382PT-1 HS26382PT1 HS26382PT,"HS26382PT-1, HS26382PT1, HS26382PT",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=49.74999999999932&_udhi=49.799999999999315&_sop=2&_ipg=200
Inlet Intake Manifold With Gaskets for Ford Transit MK7 2006-2014 2.4 Diesel RWD,49.80,184297864094,1 sold,OE quality,1236707 3C1Q-9424-BB,"1236707, 3C1Q9424BB",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=49.799999999999315&_udhi=49.84999999999931&_sop=2&_ipg=200
Inlet Intake Manifold With Gaskets for Ford Transit MK7 2006-2014 2.4 Diesel RWD,49.80,184297864094,1 sold,OE quality,1236707 3C1Q-9424-BB,"1236707, 3C1Q9424BB",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=49.74999999999932&_udhi=49.799999999999315&_sop=2&_ipg=200
HEAD GASKET SET FOR MINI COOPER S JCW 1.6 W11B16A R50 R52 R53 SUPERCHARGED,49.80,174347468377,N/A,OE quality,HS26382PT-1 HS26382PT1 HS26382PT,"HS26382PT-1, HS26382PT1, HS26382PT",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=49.799999999999315&_udhi=49.84999999999931&_sop=2&_ipg=200
Brake Caliper Brake Pliers Front Left for Mercedes W211 S211 E320 E350 A00242041...,40.03,184359090512,2 sold,N/A,N/A,N/A,N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=41.699999999999775&_udhi=41.74999999999977&_sop=2&_ipg=200
BMW 3 Series F30 F31 F34 Gran Turismo (GT) Headlight TMS Driver Module 7316142,48.70,184438436610,3 sold,OE Quality,"63117316147, 7316147","63117316147, 7316147, 63117316147, 7316147, 63117316143, 7316143, 63117316186, 7316186, 63117316142, 7316142",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=48.69999999999938&_udhi=48.749999999999375&_sop=2&_ipg=200
Cam Chain Tensioner Kit Replacement for BMW 11311738700 Engine 11311703717 NEW,41.05,174342063155,N/A,N/A,N/A,N/A,N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=42.749999999999716&_udhi=42.79999999999971&_sop=2&_ipg=200
FAN DRIVE TENSIONER WITH BELT For Ford TRANSIT MK7 2.4 TDCi   1445915,41.74,174533295986,N/A,OE quality,"1385379,1445915,6C1Q6A228BB,6C1Q6A228BC","FORD 1385379, FORD 1445915, FORD 6C1Q6A228BB, FORD 6C1Q6A228BC, FORD 6C1Q-6A228-BC, FORD 6C1Q-6A228-BB, AUTEX 654844, BREDA LORETT CR4342, DAYCO APV2836, FEBI BILSTEIN 37255, GATES T39108, HUTCHINSON T0080, INA 534043410, OPTIMAL 0N2038, 1440434, 1376752, 6C1Q6C301HC, 6C1Q6C301HB",1445915,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=41.699999999999775&_udhi=41.74999999999977&_sop=2&_ipg=200
Water Coolant Pipe Fits Mercedes-Benz C E Class W203 W204 W211 W212 A2712001552,48.44,184373754663,N/A,OE Quality,"2712001152, 2712001552, A2712001152, A2712001552","271 200 11 52, 271 200 1152, 2712001152, A 271 200 11 52, A2712001152, 271 200 15 52, 271 200 1552, 2712001552, A 271 200 15 52, A2712001552, 02.19.316, V30-2472, V302472, CHP0568",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=48.399999999999395&_udhi=48.44999999999939&_sop=2&_ipg=200
AUXILIARY Water Pump OPEL VAUXHALL Vectra B Omega B 1994-2003 0392020034,48.31,183752762574,11 sold,OE Quality,0 392 020 034,"X 17 DT TC4EE1,Y 25 DT,AUDI,8E0261431,AUTOMEGA,109650561251B, AUDI,8E0261431,AUTOMEGA,109650561251B,BLUELINE,0392020034,BOSCH,, X 25 DT,X 25 TD,Y 22 DTH,Y 26 SE,Y 32 SE,Y 22 DTR, BLUELINE,0392020034,BOSCH,0392020024,CADILLAC,90509271,CARGO, 90509271, SCANIA,SEAT,SKODA,UAZ,316300811002030,VAG,251965561B,VAUXHALL, 070203,DELLO,011013340139A,013013340139A,DELPHI,007669,FEBI, 1114103902,KOIVUNEN OY,MASERATI,MEAT & DORIA,20001, 1334039,1334139,4395612,9120117,GM,HOFFER,7500001,JP GROUP, W202,W210,S202,S210,C208,A208,R230,X 25 XE,X 30 XE,25 DT, 36770,FERRARI,654603,FIAT,65460300,FISPA,55050,GENERAL MOTORS, MERCEDES-BENZ,MEYLE,1008990024,OPEL,90448286,S.I.D.A.T,SAAB",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=48.2999999999994&_udhi=48.3499999999994&_sop=2&_ipg=200
Exhaust Camshaft for Gear Actuator Zafira Astra Vectra Insignia 1.6 1.8 55567048,48.50,173815657769,31 sold,OE Quality,55567048,5636467   5636631  1299241  55567048,N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=48.44999999999939&_udhi=48.49999999999939&_sop=2&_ipg=200
For Harley Big Twin & Sportster S&S Super E Shorty Carb Motorcycle Carburetor,48.50,184086568099,34 sold,OE Quality,"82026, 35-0471, 496564, 1002-0025, 11-0420","82026, 35-0471, 496564, 1002-0025, 11-0420",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=48.44999999999939&_udhi=48.49999999999939&_sop=2&_ipg=200
Mercedes A222 870 05 89/ 222 870 05 89/A222 870 06 89 LED Control Module Ballast,48.50,183886204236,4 sold,OE QUALITY,A2228700689,"Mercedes A222 870 05 89, Mercedes 222 870 05 89, Mercedes A222 870 06 89, Mercedes 222 870 06 89, Mercedes A222 870 07 89, Mercedes 222 870 07 89, continental",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=48.44999999999939&_udhi=48.49999999999939&_sop=2&_ipg=200
Wiper Motors Front 00 to 05 For  AUDI A2 8Z 2000/02-2005/08 8Z0955113 579709,48.42,174156383894,N/A,OE Quality,8Z0955113,"579709, 8Z0955113",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=48.399999999999395&_udhi=48.44999999999939&_sop=2&_ipg=200
LED Control Module Ballast for Mercedes Benz C Class ML Class S Class E Class,48.50,173966328472,7 sold,NSGMXT,2228700589,"continental, A2228700789, A222 870 07 89, A 2228700789, 2228700789, A2C73624405, A2C73624404, A2C73624403, A2228700689, A2228700589, voltage converter",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=48.44999999999939&_udhi=48.49999999999939&_sop=2&_ipg=200
20x Wheel Hub Bolt & Nut Kit for Toyota Lexus All Modles 90084-94001 9094201058,48.44,174286606314,N/A,OE QUALITY,90942-02049,"90942-02049, 90942-02070, 90942-02037, 90942-02017, 90942-01058, 90080-17036, 90942-01084, 90084-94001, 9094202049, 9094202070, 9094202037, 9094202017, 9094201058, 9008017036, 9094201084, 9008494001",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=48.399999999999395&_udhi=48.44999999999939&_sop=2&_ipg=200
2*Xenon Headlight HID Ballast Control Unit for AUDI BMW FORD MERCEDES MINI MAZDA,45.94,174047172308,10 sold,OE Quality,"4D0907476B,1307329066","AUDI 4D0 907 476 B, BMW 63 12 6 907 496, BMW 63 12 6 918 593, BOSCH 1 307 329 066, BOSCH 1 307 329 082, BOSCH 1 307 329 091, BOSCH 1 307 329 090, BOSCH 1 307 329 074, BOSCH 1 307 329 068, BOSCH 1 307 329 095, VW 1J0 941 651, VW 7M3 907 391, BMW 63 12 7 176 068, BMW 63 12 6 912 114, BMW 63 12 0 406 709, BMW 63 12 0 149 277, 4D0907476B, 4D0 907 476 B, 63 12 6 907 496, 63126907496, 63 12 6 918 593, 63126918593, 1 307 329 066, 1 307 329 082, 1 307 329 091, 1 307 329 090, 1 307 329 074, 1 307 329 068, 1 307 329 095, 1J0 941 651, 7M3 907 391, 1J0 941 651, 63 12 7 176 068, 63 12 6 912 114, 63 12 0 406 709, 63 12 0 149 277, 1307329066, 1307329082, 1307329091, 1307329090, 1307329074, 1307329068, 1307329095, 1J0941651, 7M3907391, 1J0941651, 63127176068, 63126912114",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=47.79999999999943&_udhi=47.849999999999426&_sop=2&_ipg=200
EGR Valve FORD FOCUS II C-MAX MONDEO IV TRANSIT TOURNEO 1.8 TDCi 4M5Q9424CA New,47.81,173815740302,8 sold,OE Quality,4M5Q9424CD,"4M5Q9424CA,4M5Q9424CB,4M5Q9424CC,4M5Q9424CD",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=47.79999999999943&_udhi=47.849999999999426&_sop=2&_ipg=200
"FOR LAND ROVER DISCOVERY 3,4&RANGE ROVER SPORT FRONT LHS BRAKE CALIPER SEG500050",47.80,174294478339,4 sold,OE quality,"SEG500050,SEG500051,LR010394","LAND ROVER SEG500050, LAND ROVER SEG500051, LAND ROVER LR010394",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=47.79999999999943&_udhi=47.849999999999426&_sop=2&_ipg=200
EGR VALVE EXHAUST FOR MITSUBISHI L200 TRITION 2.5 PAJERO SHOGUN 3.2 DI-D Diesel,47.88,173816653060,50 sold,OE Quality,1582A483 1582A038 1582A038,"1582A038, 1582A483, 1582A037",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=47.849999999999426&_udhi=47.89999999999942&_sop=2&_ipg=200
For Toyota RAV4 MK2 Petrol 1.8 2.0 2000 - 2005 Fuel Filler Neck Pipe 77201-42140,47.87,174237137993,31 sold,OE QUALITY,"77201-42140,77201-42110","77201-42140,77201-42110, 7720142140,7720142110",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=47.849999999999426&_udhi=47.89999999999942&_sop=2&_ipg=200
2*Xenon Headlight HID Ballast Control Unit for AUDI BMW FORD MERCEDES MINI MAZDA,45.94,174047172308,10 sold,OE Quality,"4D0907476B,1307329066","AUDI 4D0 907 476 B, BMW 63 12 6 907 496, BMW 63 12 6 918 593, BOSCH 1 307 329 066, BOSCH 1 307 329 082, BOSCH 1 307 329 091, BOSCH 1 307 329 090, BOSCH 1 307 329 074, BOSCH 1 307 329 068, BOSCH 1 307 329 095, VW 1J0 941 651, VW 7M3 907 391, BMW 63 12 7 176 068, BMW 63 12 6 912 114, BMW 63 12 0 406 709, BMW 63 12 0 149 277, 4D0907476B, 4D0 907 476 B, 63 12 6 907 496, 63126907496, 63 12 6 918 593, 63126918593, 1 307 329 066, 1 307 329 082, 1 307 329 091, 1 307 329 090, 1 307 329 074, 1 307 329 068, 1 307 329 095, 1J0 941 651, 7M3 907 391, 1J0 941 651, 63 12 7 176 068, 63 12 6 912 114, 63 12 0 406 709, 63 12 0 149 277, 1307329066, 1307329082, 1307329091, 1307329090, 1307329074, 1307329068, 1307329095, 1J0941651, 7M3907391, 1J0941651, 63127176068, 63126912114",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=47.849999999999426&_udhi=47.89999999999942&_sop=2&_ipg=200
"NEW Rear L&R Door Lock Actuator for Range Rover Evoque,Discovery MK,Freelander 2",47.66,174187780326,73 sold,OE Quality,"LR011303,LR011302","LR011303, LR071650, LR072414, LR011302",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=47.64999999999944&_udhi=47.699999999999434&_sop=2&_ipg=200
For Mercedes-Benz E-Class W124 S124 SL R129 HVAC Heater Control Valve 0008307284,45.83,174161354697,N/A,OE Quality,"0008307284, A0008307284, 1147412037, 1147412016","000 830 72 84, 0008307284, A 000 830 72 84, A0008307284, 1 147 412 037, 1147412037, 1 147 412 016, 1147412016, V30-77-0001, 30-77-0001, V30770001, 30770001",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=47.699999999999434&_udhi=47.74999999999943&_sop=2&_ipg=200
"TIMING CHAIN TENSIONER AUDI VW 2,4 3,2 FSI BDW AUK V6 8-06E109218H--OE Quality",47.76,183730593670,1 sold,OE QUALITY,06E109218H,06E 109 218 H,N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=47.74999999999943&_udhi=47.79999999999943&_sop=2&_ipg=200
Timing Chain Tensioner For Audi A4 Avant A6 Allroad 3.2 FSI 06E109217H Left Side,47.76,183730588584,N/A,OE QUALITY,06E109217H,"06E109217H, 06E 109 217 H",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=47.74999999999943&_udhi=47.79999999999943&_sop=2&_ipg=200
Pair Rear Air Springs Bag 37126750356/ 37126750355 FOR BMW E53 X5 OE Quality New,47.76,174058740170,5 sold,OE-QUALITY,37126750355,"37126750355, 37126750356, 37121095580, 37121095579",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=47.74999999999943&_udhi=47.79999999999943&_sop=2&_ipg=200
Pair Rear Panel Splash Shield Panel VW TRANSPORTER III 79-92 251609425D L +R New,47.76,174307158924,N/A,OE QUALITY,251609425D 251 609 425 D,N/A,N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=47.74999999999943&_udhi=47.79999999999943&_sop=2&_ipg=200
058109601 Engine Valves Kit For 1997-2006 AUDI A4 TT VW Passat Golf Jetta 1.8L,47.76,173816657691,4 sold,OE QUALITY,"058 109 601,058 109 611, VKVW1652","58109611E, 058109611E, V94083, 301090611058M, 550966B, VE0024, 21036, 4853, R4853/BMARCR, 2949, 2949.039, 2949.036, VL110000, 109088008, 50004508, 029 VA 30517 000, 029VA30517000, 01-24049-SX, 32 92 1036, 32921036, 107 133, 107133, 331107, WG1306539, WG1174078, WG1089702, WG1429483, WG1053516, WG1016045, 058109601C",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=47.74999999999943&_udhi=47.79999999999943&_sop=2&_ipg=200
Power Steering Pump BMW 5 E39 520 523 525 528 530 i (1995-2004) M52 M54,47.69,173931845936,3 sold,OE Quality,32411092742,"Delco Remy DSP665, BMW 32411092741, BMW 32411092742, BMW 32411093040, BMW 32411094098, BMW 32411097149, BMW 32 41 1 092 741, BMW 32 41 1 092 742, BMW 32 41 1 093 040, BMW 32 41 1 094 098, BMW 32 41 1 097 149",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=47.64999999999944&_udhi=47.699999999999434&_sop=2&_ipg=200
"FOR LAND ROVER DISCOVERY 3,4&RANGE ROVER SPORT FRONT LHS BRAKE CALIPER SEG500050",47.80,174294478339,4 sold,OE quality,"SEG500050,SEG500051,LR010394","LAND ROVER SEG500050, LAND ROVER SEG500051, LAND ROVER LR010394",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=47.74999999999943&_udhi=47.79999999999943&_sop=2&_ipg=200
